trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
737,False,"{'a': 0.003, 'e': 0.10992026936018012}",20,9,20.011971123068854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
738,False,"{'a': 0.003, 'e': 0.10959100269904129}",20,10,19.38036104381843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
739,False,"{'a': 0.003, 'e': 0.10926272235766643}",20,15,10.041351385115895,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.003, 'e': 0.10893542538153032}",35,15,31.924329720135475,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.003, 'e': 0.10860910882495796}",20,9,10.34803588981419,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.003, 'e': 0.10828376975109819}",25,8,16.552519969066736,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.003, 'e': 0.10795940523189702}",20,6,17.845990549014598,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.003, 'e': 0.10763601234807169}",20,1,28.901142548485595,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.003, 'e': 0.10731358818908403}",20,0,22.603872381159803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
746,False,"{'a': 0.003, 'e': 0.10699212985311449}",30,0,-8.305294705655617,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
747,False,"{'a': 0.003, 'e': 0.10667163444703576}",20,10,11.409559813304087,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.003, 'e': 0.1063520990863871}",20,13,16.538613557593102,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.003, 'e': 0.1060335208953481}",25,12,-14.985491800059867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
750,False,"{'a': 0.003, 'e': 0.10571589700671291}",20,8,-13.070834623393102,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
751,False,"{'a': 0.003, 'e': 0.10539922456186433}",20,10,14.584181117782693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
752,False,"{'a': 0.003, 'e': 0.10508350071074826}",20,0,10.429632699238649,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
753,False,"{'a': 0.003, 'e': 0.10476872261184789}",30,22,13.68743779867172,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.003, 'e': 0.10445488743215826}",20,16,7.6038446160795115,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.003, 'e': 0.10414199234716055}",20,8,20.853665395036508,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.003, 'e': 0.10383003454079692}",20,7,21.270273971940767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.003, 'e': 0.10351901120544502}",25,11,27.438454325135798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.003, 'e': 0.10320891954189276}",25,12,-17.510185395356075,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
759,False,"{'a': 0.003, 'e': 0.102899756759313}",20,14,-7.57648395162627,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
760,False,"{'a': 0.003, 'e': 0.10259152007523863}",20,10,20.14458301472418,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.003, 'e': 0.10228420671553744}",35,16,25.280219392398372,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.003, 'e': 0.10197781391438715}",25,9,22.713958162773864,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
763,False,"{'a': 0.003, 'e': 0.1016723389142504}",20,1,27.57034600847035,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.003, 'e': 0.10136777896585017}",20,14,10.521643795174999,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.003, 'e': 0.10106413132814486}",35,17,20.26435892529165,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.003, 'e': 0.10076139326830373}",25,7,27.348771152687497,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.003, 'e': 0.1004595620616821}",20,13,11.781992781613276,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.003, 'e': 0.10015863499179714}",25,20,12.048958516168842,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.003, 'e': 0.09985860935030318}",20,3,26.979936352945693,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.003, 'e': 0.09955948243696745}",30,13,26.34864313325987,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.003, 'e': 0.09926125155964566}",20,6,19.670898319244973,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.003, 'e': 0.0989639140342579}",25,5,-11.33252348922723,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
773,False,"{'a': 0.003, 'e': 0.0986674671847645}",30,9,32.264283515463404,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.003, 'e': 0.09837190834314173}",20,7,17.907460436057445,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.003, 'e': 0.09807723484935806}",20,0,32.262441087702996,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
776,False,"{'a': 0.003, 'e': 0.09778344405135005}",20,1,-12.02901043638301,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
777,False,"{'a': 0.003, 'e': 0.09749053330499859}",20,2,23.351080303867988,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.003, 'e': 0.09719849997410487}",25,8,15.152285023896386,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.003, 'e': 0.09690734143036704}",20,7,20.78711215000318,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.003, 'e': 0.09661705505335619}",25,11,25.407615459810216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.003, 'e': 0.09632763823049303}",25,13,23.439196448723592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.003, 'e': 0.09603908835702411}",25,14,20.86655787751196,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.003, 'e': 0.09575140283599869}",25,7,-9.424916002610507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
784,False,"{'a': 0.003, 'e': 0.0954645790782451}",20,8,21.36851727579594,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.003, 'e': 0.09517861450234763}",20,12,16.073780513238425,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.003, 'e': 0.09489350653462311}",20,4,30.31041981734956,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.003, 'e': 0.09460925260909793}",20,3,19.25112549678687,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
788,False,"{'a': 0.003, 'e': 0.09432585016748485}",20,1,-10.989055638902787,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
789,False,"{'a': 0.003, 'e': 0.09404329665916}",25,14,10.711769529007215,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.003, 'e': 0.09376158954113986}",35,21,1.6953245516410427,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
791,False,"{'a': 0.003, 'e': 0.09348072627805847}",30,18,-0.25686318469603675,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
792,False,"{'a': 0.003, 'e': 0.09320070434214457}",20,7,6.161535529423128,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
793,False,"{'a': 0.003, 'e': 0.0929215212131989}",25,17,14.806172525618187,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.003, 'e': 0.09264317437857132}",25,9,28.2727149609296,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.003, 'e': 0.0923656613331385}",20,13,12.496967934194391,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.003, 'e': 0.09208897957928115}",25,5,37.59696134542397,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.003, 'e': 0.09181312662686165}",20,14,10.95087927395945,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.003, 'e': 0.09153809999320149}",25,15,17.45088143602537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.003, 'e': 0.09126389720305915}",25,0,22.365400657133335,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
800,False,"{'a': 0.003, 'e': 0.09099051578860767}",20,0,36.598271865996665,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.003, 'e': 0.09071795328941251}",25,15,13.456194974581585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.003, 'e': 0.09044620725240926}",30,4,42.7699619531357,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.003, 'e': 0.0901752752318818}",25,0,9.943100192892185,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
804,False,"{'a': 0.003, 'e': 0.08990515478944011}",20,16,9.681619496674893,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.003, 'e': 0.08963584349399842}",20,9,10.25937247933762,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.003, 'e': 0.08936733892175319}",20,7,20.176976559536357,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.003, 'e': 0.08909963865616147}",25,17,17.835644711161983,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.003, 'e': 0.08883274028791908}",25,15,21.130771323151226,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.003, 'e': 0.08856664141493896}",20,12,14.009741142169275,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.003, 'e': 0.08830133964232935}",25,0,28.292456798272074,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
811,False,"{'a': 0.003, 'e': 0.08803683258237255}",20,7,23.15388058510809,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.003, 'e': 0.08777311785450327}",20,5,-11.319340238415858,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
813,False,"{'a': 0.003, 'e': 0.08751019308528712}",20,13,11.222299942663742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.003, 'e': 0.08724805590839944}",25,16,17.911930213116662,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.003, 'e': 0.08698670396460385}",20,7,17.069872115423756,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.003, 'e': 0.08672613490173114}",20,0,-12.247664970265296,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
817,False,"{'a': 0.003, 'e': 0.08646634637465792}",25,12,25.37298410683102,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.003, 'e': 0.08620733604528572}",20,14,14.360566617483725,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.003, 'e': 0.08594910158251981}",20,12,15.521081034037017,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.003, 'e': 0.08569164066224835}",30,7,-2.6464558441864856,"{0: 21, 1: 0, 2: 0, 3: 2, 4: 0}",1
821,False,"{'a': 0.003, 'e': 0.08543495096732123}",20,9,-2.9366033271789114,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
822,False,"{'a': 0.003, 'e': 0.0851790301875295}",20,0,-21.65466712359889,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
823,False,"{'a': 0.003, 'e': 0.08492387601958441}",25,14,21.037943531645784,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.003, 'e': 0.08466948616709678}",20,6,3.9693079629651025,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
825,False,"{'a': 0.003, 'e': 0.08441585834055614}",30,17,24.784805313833687,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.003, 'e': 0.08416299025731036}",35,10,19.579750965728444,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
827,False,"{'a': 0.003, 'e': 0.083910879641545}",25,11,28.054997864406538,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.003, 'e': 0.08365952422426286}",25,18,15.053645137363437,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.003, 'e': 0.08340892174326339}",20,11,17.528698430484816,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.003, 'e': 0.08315906994312262}",25,16,16.7693225107806,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.003, 'e': 0.08290996657517266}",20,14,10.593432784573002,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.003, 'e': 0.08266160939748157}",20,1,-18.215254295943332,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 1}",1
833,False,"{'a': 0.003, 'e': 0.08241399617483297}",20,8,18.678671793824538,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.003, 'e': 0.08216712467870625}",20,14,13.692757844690018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.003, 'e': 0.08192099268725626}",20,13,13.329738279913094,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.003, 'e': 0.08167559798529346}",25,6,31.607936301258988,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.003, 'e': 0.08143093836426381}",30,18,-18.818908116819138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
838,False,"{'a': 0.003, 'e': 0.08118701162222909}",25,12,24.371237377775934,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.003, 'e': 0.08094381556384699}",25,17,12.613792712457423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.003, 'e': 0.08070134800035135}",20,0,-24.4793284678679,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
841,False,"{'a': 0.003, 'e': 0.08045960674953244}",25,18,8.527377202442418,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.003, 'e': 0.08021858963571736}",20,1,17.86936870582949,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.003, 'e': 0.07997829448975048}",25,0,41.13395450051721,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
844,False,"{'a': 0.003, 'e': 0.0797387191489739}",25,1,36.316997101823944,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.003, 'e': 0.07949986145720786}",25,19,11.349197771791163,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.003, 'e': 0.07926171926473155}",20,12,14.208322229992575,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.003, 'e': 0.07902429042826366}",20,12,16.70984895333848,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.003, 'e': 0.07878757281094306}",20,0,17.87251674976513,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
849,False,"{'a': 0.003, 'e': 0.07855156428230954}",20,6,22.44977542141682,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.003, 'e': 0.07831626271828479}",25,4,-7.95919824649115,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
851,False,"{'a': 0.003, 'e': 0.07808166600115313}",20,14,2.240178569479088,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
852,False,"{'a': 0.003, 'e': 0.07784777201954257}",25,11,-3.5922169545973026,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
853,False,"{'a': 0.003, 'e': 0.07761457866840563}",20,6,10.061899171651728,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.003, 'e': 0.0773820838490006}",25,3,34.778819599544114,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.003, 'e': 0.07715028546887258}",25,8,26.32691225130848,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.003, 'e': 0.0769191814418345}",30,0,25.649014911404286,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
857,False,"{'a': 0.003, 'e': 0.0766887696879486}",20,0,-0.8693627206588942,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
858,False,"{'a': 0.003, 'e': 0.07645904813350755}",25,11,24.550867882253527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.003, 'e': 0.07623001471101583}",35,12,25.83840328954656,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
860,False,"{'a': 0.003, 'e': 0.07600166735917104}",20,6,22.036417330841378,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.003, 'e': 0.07577400402284548}",25,13,19.451938875620066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.003, 'e': 0.0755470226530676}",20,0,-24.51359488887411,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
863,False,"{'a': 0.003, 'e': 0.07532072120700357}",30,6,29.943566160502506,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
864,False,"{'a': 0.003, 'e': 0.0750950976479388}",25,11,15.754098665954713,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.003, 'e': 0.07487014994525974}",20,7,24.185563601016142,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.003, 'e': 0.07464587607443557}",20,12,18.08677616233069,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.003, 'e': 0.07442227401699995}",25,16,15.764073426884492,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.003, 'e': 0.07419934176053282}",30,0,3.770108250130933,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
869,False,"{'a': 0.003, 'e': 0.07397707729864236}",35,17,35.44996128832798,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.003, 'e': 0.07375547863094695}",20,9,17.907785821747435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.003, 'e': 0.0735345437630571}",20,11,8.721207367993028,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
872,False,"{'a': 0.003, 'e': 0.07331427070655744}",20,6,5.569431039050957,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
873,False,"{'a': 0.003, 'e': 0.07309465747898901}",20,12,13.608120143110096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.003, 'e': 0.07287570210383128}",20,2,33.54201110170095,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.003, 'e': 0.07265740261048442}",20,11,17.38611230634126,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.003, 'e': 0.07243975703425146}",20,15,7.327619168219703,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.003, 'e': 0.07222276341632078}",25,20,7.626338273013946,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.003, 'e': 0.07200641980374836}",30,15,25.128572584587044,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.003, 'e': 0.07179072424944025}",25,13,19.646114346167444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.003, 'e': 0.07157567481213492}",25,13,22.11535406769201,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.003, 'e': 0.07136126955638605}",25,19,7.989112384143215,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.003, 'e': 0.07114750655254487}",30,13,30.982111876624863,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.003, 'e': 0.07093438387674295}",30,13,18.994090468858246,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
884,False,"{'a': 0.003, 'e': 0.07072189961087469}",25,13,-1.7459024222919264,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
885,False,"{'a': 0.003, 'e': 0.0705100518425803}",25,7,20.05103948459118,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.003, 'e': 0.07029883866522844}",25,0,34.63364901223555,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
887,False,"{'a': 0.003, 'e': 0.07008825817789911}",20,0,30.000797753547584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
888,False,"{'a': 0.003, 'e': 0.06987830848536646}",30,7,36.72298561297102,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.003, 'e': 0.06966898769808184}",30,18,23.473330169888307,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.003, 'e': 0.06946029393215677}",25,18,3.0432669650220214,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
891,False,"{'a': 0.003, 'e': 0.069252225309346}",25,7,34.23859311144336,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.003, 'e': 0.06904477995703041}",20,15,9.096791717164601,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.003, 'e': 0.06883795600820049}",20,2,-12.770904674993641,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
894,False,"{'a': 0.003, 'e': 0.0686317516014393}",25,3,17.42667844370017,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
895,False,"{'a': 0.003, 'e': 0.06842616488090583}",20,12,16.92995614498029,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.003, 'e': 0.06822119399631812}",30,12,-12.366763114673088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
897,False,"{'a': 0.003, 'e': 0.06801683710293688}",30,20,19.62169309935014,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.003, 'e': 0.06781309236154871}",25,0,-1.3408977208212984,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
899,False,"{'a': 0.003, 'e': 0.0676099579384495}",20,13,14.356878719366424,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.003, 'e': 0.0674074320054281}",20,8,19.226691051240945,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.003, 'e': 0.06720551273974976}",30,15,24.25725445693571,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.003, 'e': 0.06700419832413973}",30,17,22.282841383003035,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.003, 'e': 0.06680348694676687}",20,8,21.901592971255635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.003, 'e': 0.06660337680122747}",20,13,15.865704923434762,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.003, 'e': 0.06640386608652883}",25,10,5.276386601807554,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
906,False,"{'a': 0.003, 'e': 0.06620495300707324}",20,0,-26.655152628178847,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
907,False,"{'a': 0.003, 'e': 0.06600663577264156}",30,6,38.39422401878808,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.003, 'e': 0.06580891259837739}",25,0,35.83509156570739,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
909,False,"{'a': 0.003, 'e': 0.0656117817047708}",25,5,29.71724198473229,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.003, 'e': 0.06541524131764247}",30,12,35.19836374392149,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.003, 'e': 0.06521928966812753}",20,10,17.071119823466567,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.003, 'e': 0.06502392499265983}",20,2,33.53453526955913,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.003, 'e': 0.06482914553295596}",20,0,28.583653749419405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
914,False,"{'a': 0.003, 'e': 0.06463494953599953}",20,12,16.93964219886498,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.003, 'e': 0.06444133525402518}",20,6,19.7197819676571,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.003, 'e': 0.06424830094450308}",20,3,24.719503024842762,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.003, 'e': 0.06405584487012317}",25,0,9.84691723075311,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
918,False,"{'a': 0.003, 'e': 0.0638639652987795}",20,12,16.06573973619969,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.003, 'e': 0.06367266050355457}",25,13,22.85175423923455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.003, 'e': 0.06348192876270395}",35,15,25.425103367699343,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
921,False,"{'a': 0.003, 'e': 0.0632917683596407}",25,14,19.496712856027404,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
